0,0,Alpha8,1.919693400984449e-10,1.0201959660631692,4.116452471051754e-15,49.75672717168632,0.11186223957150723,2.829891287367118e-15,7.60915248293228e-15
0,1,Alpha8,221.2474689190401,1.0749774465303061,0.0023019898620851896,26.936565605868083,0.02485024704322137,0.0021346262146905775,0.0024990889040635046
0,2,Alpha8,388.60581257971154,1.0788916716988983,0.002278333335465209,44.17483650107426,0.022464992867961445,0.0021289064090454497,0.0024513514823070468
0,3,Alpha8,356.6331576506756,1.037840678918766,0.0013082845506708855,65.59702108822829,0.021995939297464843,0.0012204558251296392,0.0014100333406407144
0,4,Alpha8,1.0152671006161605e-10,0.9576542222755778,3.531426646253232e-16,107.53528288983405,0.22390738769082164,1.8000268970278854e-16,4.202630819447838e-15
0,5,Alpha8,53.2776896238633,1.4999999999770077,305.0447737968434,15.509644616143486,4252859.488082074,0.004427674355908698,nan
0,6,Alpha8,165.39005079811724,1.49999999999986,0.5180407307494501,155.3488263892456,15.607846382719158,0.0607969830299693,nan
0,7,Alpha8,187990.64413217886,0.00010000000000064487,inf,16552039.577354841,13661.89897385552,0.0,nan
0,8,Alpha8,111.32050534073659,1.058401940773299,0.001553657271291262,61.031476794242096,0.07262088689144282,0.0012635264716975177,0.002025027954141547
0,9,Alpha8,1.4732837587567454e-10,1.4999999999993763,1.9613937803780355e-10,15.62715243434924,0.5875861415545969,8.669327751620449e-11,nan
1,0,Alpha8,1.0000309999717887e-10,1.3188817448772878,9.426210913505756e-12,8.653828707220631,0.23856838185574783,5.588558321727375e-12,3.9180061297667867e-10
1,1,Alpha8,1.019693285747243e-10,1.4899864162782113,7.928985453231375e-11,20.005694318996355,0.11078944331001281,6.432445626003295e-11,1.0762248717899111e-10
1,2,Alpha8,8.724323444514997,0.9510102203700459,0.00012842914077787902,59.67657359662329,0.07972399378379937,0.00010131911988725557,0.00017451278166454961
1,3,Alpha8,nan,nan,nan,nan,nan,nan,nan
1,4,Alpha8,382.90928885523914,1.0099511592144619,0.0014253534041651574,183.76062843031198,0.05399361485285937,0.0012144055354316083,0.0017256240151404358
1,5,Alpha8,39864.737622624576,0.0001399443928342556,inf,45595981.76440231,377677.330949057,0.0,nan
1,6,Alpha8,6573.431008594417,1.3805040616455526,0.03102573837012208,894.8474812781134,0.09795877348670928,0.02758972375170264,0.03569312098821911
1,7,Alpha8,327.29796885512155,1.0510847371425367,0.0010211031754061952,69.26050698960188,0.0158139569598131,0.0009730997141838128,0.0010742293469082652
1,8,Alpha8,1.0038113506793987e-10,1.4245479414987336,4.7319466899575104e-11,16.354510228497272,0.15077106359642797,3.567667843698292e-11,7.647228800530263e-11
1,9,Alpha8,879.5267922001404,1.0501019575357486,0.001393413180768158,249.88636574270112,0.02969482027378721,0.0012749076247095038,0.0015369452115371217
2,0,Alpha8,6.024606332929597,1.499999999982265,71.33222666366115,34.85693289358553,324566140.3648548,4.144430617464025e-05,nan
2,1,Alpha8,1.019693285747243e-10,1.4899864162782113,7.928985453231375e-11,20.005694318996355,0.11078944331001281,6.432445626003295e-11,1.0762248717899111e-10
2,2,Alpha8,28.214901352958304,0.9419590538699045,0.0004327603089127584,21.121566708190713,0.04422091681983277,0.0003722622038389014,0.0005157988173060646
2,3,Alpha8,1.0002434320912963e-10,0.8051116697137872,7.521454817498137e-18,25.914902717218936,0.28028364385668736,2.8841904064217114e-18,nan
2,4,Alpha8,157.20237465480685,0.9537077274507076,0.00045602772121365305,64.08834787459007,0.02458298042621474,0.0004187564394469881,0.0005003810005176393
2,5,Alpha8,7.241210905821162e-10,0.14336035575067588,4.184857711630071e-96,47293.555613032375,0.2914141803383832,7.500915119837636e-99,nan
2,6,Alpha8,1699.3652849568534,1.0197641305373988,0.003619409084466951,530.4013262131515,0.03904861729747705,0.003349651799649859,0.003936970917194599
2,7,Alpha8,86.83629981780385,0.9803177436748917,0.00020378442272523693,34.159633461692565,0.010303730936113092,0.00019662190725110208,0.00021148276675878004
2,8,Alpha8,1.0038113506793987e-10,1.4245479414987336,4.7319466899575104e-11,16.354510228497272,0.15077106359642797,3.567667843698292e-11,7.647228800530263e-11
2,9,Alpha8,289.6414661909791,0.9789100574119788,0.00035085644332186444,92.00085136409601,0.014513701651952437,0.0003336371690151142,0.00036992794521861154
3,0,Alpha8,305.9348007792442,0.8446720784826239,0.00020312072041891332,614.7606120504082,0.04356410874694512,0.00017742679270810793,0.00023663267549547316
3,1,Alpha8,504.49453041725275,1.4838578999924212,0.005997805738936538,290.18929502579664,0.14876890820808553,0.004670686558057571,0.008966135042548189
3,2,Alpha8,68.77246633599424,0.8305068375222253,0.00018302449509230767,774.073811637288,0.23277257011849053,0.00010084256104447117,0.0006274189861265752
3,3,Alpha8,12.920834741993698,0.8530842767388389,2.8661539193693982e-05,159.59580853536252,0.04876288095721542,2.468307274329049e-05,3.4017256061468907e-05
3,4,Alpha8,1.2046874652247072e-05,0.725118147542474,8.995687809685001e-14,291.4875256683469,0.12655778316065616,6.054883330212121e-14,1.5708501417718875e-13
3,5,Alpha8,1.2305600173630438e-10,1.4999999999997995,7.867586323133524e-10,536.2217491631761,15.699989390063326,6.788140829280749e-11,nan
3,6,Alpha8,158.75021366589,0.9708842430671122,0.007336323835170232,72.40663479823502,0.07694278364587198,0.0064317648072217595,0.008531243674497641
3,7,Alpha8,1.0000008121582875e-10,1.3126452841978293,4.9342528849500865e-12,17.16483969002926,0.11700368431820136,3.770220702422726e-12,7.507720346119328e-12
3,8,Alpha8,1.6355026096849805e-10,0.9360591209833876,1.1265563748914787e-14,68.48946355123778,4.284215168449239,5.120276878877253e-16,nan
3,9,Alpha8,21.383634995289746,0.8873598695498762,0.0007756203404865612,39.135026301486555,0.10801610959388908,0.0005771098781508951,0.0011592673089242387
3,10,Alpha8,10.332873291954266,1.0552166647157066,0.00013736065729491175,50.37747913387974,0.06295385443682174,0.00011327558921329274,0.00017501988534555856
3,11,Alpha8,115.69372436196956,1.2429042971431024,0.003671512691173249,26.21865216385576,0.08738782242718836,0.0029385036581284422,0.0050007899917574716
3,12,Alpha8,34.86262648270672,0.8333569480583979,4.652756495505434e-05,285.0080250713654,0.05494861793549759,3.9247795841928625e-05,5.673386541948413e-05
4,0,Alpha8,nan,nan,nan,nan,nan,nan,nan
4,1,Alpha8,1.0005086227655282e-10,1.2294231904004507,5.120984255323824e-13,64.33899868635191,0.09212843957876159,4.1528274988095096e-13,6.796213334419839e-13
4,2,Alpha8,nan,nan,nan,nan,nan,nan,nan
4,3,Alpha8,1.0934271359096747e-10,0.8734869987958443,7.16407412802299e-18,733.0513594292333,0.13416228723677195,5.281288224410265e-18,1.0868855657018539e-17
4,4,Alpha8,1.0000001732480231e-10,1.4999999999999998,2.7191069861319247e-08,inf,inf,0.0,0.0
4,5,Alpha8,1.0000008050725901e-10,1.0038271552200781,7.169969271166167e-16,178.3504862060806,0.08714564440512021,5.603848326847892e-16,9.955189268335654e-16
4,6,Alpha8,nan,nan,nan,nan,nan,nan,nan
4,7,Alpha8,1.0000000562968006e-10,0.914910572870446,1.3378717550508153e-17,236.25871841725348,0.03866143243380906,1.1834921331837712e-17,1.5360334076072287e-17
