0,0,1.0029936647792657e-08,0.9999999999998286,1.215556326895177e-13,51.536717714431276,0.11332294203584611,8.268405993437549e-14,2.2940293659986986e-13
0,1,141.722963325402,0.9999999999999999,0.0012042020688798666,32.06351433261339,0.025708239250347476,0.0011083749557304953,0.0013181672595172782
0,2,235.72636983470815,0.9999999999999999,0.0011139245633362098,54.14095766336977,0.023722613910798836,0.0010321673635540782,0.0012097477737125196
0,3,250.08468574590248,0.9999999999999999,0.0008109006941585519,70.68558937941368,0.022067887361284764,0.0007546122960260374,0.0008762633450092727
0,4,1.1805225884311543e-08,0.9576551514177356,5.067427474455067e-14,107.53511857769483,0.2239072915677239,2.582954059254556e-14,6.030544196257516e-13
0,5,1.9687163860911706e-08,0.08383209970518146,1.9638059853657567e-115,2251.0073825234313,3.652496798936146,4.370269640314137e-132,nan
0,6,152.36220737924063,0.9999999981848335,0.15983473086835,271.0352596556258,2.924264048642122,0.0289374846976775,nan
0,7,187991.02882749724,0.00010000000000000316,inf,14418328.638003077,474770.2413596516,0.0,nan
0,8,63.923183399160095,0.9999999999999992,0.0007432835748324795,65.9882443698186,0.07034030949395159,0.0006020048978358027,0.0009712066131488944
0,9,1.0139383279609449e-08,0.9999999999999977,1.8693685150656563e-12,62.56514823773553,1.4274065441745492,2.9201920861087863e-13,nan
1,0,1.0000535681302632e-08,0.9999999999999986,1.2599205566542408e-12,20.14928933431791,0.3892642313813197,4.953528608610001e-13,nan
1,1,1.1748917399721013e-08,0.9999999999961571,6.261316791949046e-13,135.3742721900623,0.44127611457637717,2.6745208216064495e-13,nan
1,2,8.72364449657664,0.9510092742264227,0.00012841789035699047,59.67665131809834,0.0797239475505329,0.00010131023700532719,0.00017449749960462616
1,3,nan,nan,nan,nan,nan,nan,nan
1,4,350.94518951554153,0.9999999999999999,0.001263972102465192,186.33612215329472,0.053710721646589625,0.0010763583145190067,0.0015307963550051803
1,5,39864.87167921796,0.00010000000000000002,inf,41670293.45007738,871522.7669826716,0.0,nan
1,6,2843.154882685375,0.9999999999999999,0.006973317143536378,1444.9029801491004,0.083691289999621,0.0060995300878506475,0.008139312910589853
1,7,108.59384963431658,0.9999999999999999,0.00028146517783805413,84.41858391335978,0.017507590019018585,0.000266308422418479,0.0002984513237418248
1,8,1.0017733873964191e-08,0.999999999999944,9.408036069924744e-13,72.00781910367276,0.41621641296312617,4.14819950425247e-13,nan
1,9,468.14165364373076,0.9999999999999999,0.0006284480875947954,277.8576222428275,0.030061845067369364,0.0005723052079825081,0.0006968042681704145
2,0,6.024598686488685,0.9999999999371603,602.459854855474,902.6641116960213,111839702.54201888,8.822105890264222e-07,nan
2,1,1.1748917399721013e-08,0.9999999999961571,6.261316791949046e-13,135.3742721900623,0.44127611457637717,2.6745208216064495e-13,nan
2,2,28.21467705500355,0.9419585020701033,0.00043275556408951116,21.121580625492328,0.04422089427923695,0.0003722581216228885,0.0005157931545349602
